matchid,venue,innings,striker,bowler,runs
1082650,"Rajiv Gandhi International Stadium, Uppal",1,PA Patel,Washington Sundar,3
1082650,"Rajiv Gandhi International Stadium, Uppal",1,AT Rayudu,JD Unadkat,1
1082650,"Rajiv Gandhi International Stadium, Uppal",1,RG Sharma,JD Unadkat,1
1082650,"Rajiv Gandhi International Stadium, Uppal",1,RG Sharma,Washington Sundar,1
1082650,"Rajiv Gandhi International Stadium, Uppal",1,AT Rayudu,Washington Sundar,1
1082650,"Rajiv Gandhi International Stadium, Uppal",1,AT Rayudu,SN Thakur,3
1082650,"Rajiv Gandhi International Stadium, Uppal",1,RG Sharma,SN Thakur,2
1082650,"Rajiv Gandhi International Stadium, Uppal",1,RG Sharma,LH Ferguson,16
1082650,"Rajiv Gandhi International Stadium, Uppal",2,AM Rahane,KH Pandya,5
1082650,"Rajiv Gandhi International Stadium, Uppal",2,RA Tripathi,KH Pandya,1
1082650,"Rajiv Gandhi International Stadium, Uppal",2,RA Tripathi,MG Johnson,6
1082650,"Rajiv Gandhi International Stadium, Uppal",2,AM Rahane,MG Johnson,2
1082650,"Rajiv Gandhi International Stadium, Uppal",2,AM Rahane,JJ Bumrah,6
1082650,"Rajiv Gandhi International Stadium, Uppal",2,RA Tripathi,JJ Bumrah,0
1082650,"Rajiv Gandhi International Stadium, Uppal",2,SPD Smith,JJ Bumrah,1
1082650,"Rajiv Gandhi International Stadium, Uppal",2,AM Rahane,SL Malinga,6
1082650,"Rajiv Gandhi International Stadium, Uppal",2,SPD Smith,SL Malinga,2
1082650,"Rajiv Gandhi International Stadium, Uppal",2,SPD Smith,KV Sharma,3
1082650,"Rajiv Gandhi International Stadium, Uppal",2,AM Rahane,KV Sharma,6
1175356,MA Chidambaram Stadium,1,V Kohli,DL Chahar,4
1175356,MA Chidambaram Stadium,1,PA Patel,DL Chahar,7
1175356,MA Chidambaram Stadium,1,V Kohli,Harbhajan Singh,3
1175356,MA Chidambaram Stadium,1,PA Patel,Harbhajan Singh,5
1175356,MA Chidambaram Stadium,1,MM Ali,Harbhajan Singh,6
1175356,MA Chidambaram Stadium,1,MM Ali,DL Chahar,3
1175356,MA Chidambaram Stadium,1,AB de Villiers,Harbhajan Singh,5
1175356,MA Chidambaram Stadium,2,SR Watson,YS Chahal,0
1175356,MA Chidambaram Stadium,2,AT Rayudu,NA Saini,7
1175356,MA Chidambaram Stadium,2,SR Watson,NA Saini,1
1175356,MA Chidambaram Stadium,2,SK Raina,YS Chahal,2
1175356,MA Chidambaram Stadium,2,AT Rayudu,YS Chahal,3
1175356,MA Chidambaram Stadium,2,AT Rayudu,MM Ali,2
1175356,MA Chidambaram Stadium,2,SK Raina,MM Ali,1
1175357,Eden Gardens,1,DA Warner,M Prasidh Krishna,13
1175357,Eden Gardens,1,JM Bairstow,M Prasidh Krishna,4
1175357,Eden Gardens,1,DA Warner,PP Chawla,8
1175357,Eden Gardens,1,JM Bairstow,PP Chawla,9
1175357,Eden Gardens,1,JM Bairstow,LH Ferguson,3
1175357,Eden Gardens,1,DA Warner,LH Ferguson,6
1175357,Eden Gardens,1,JM Bairstow,SP Narine,2
1175357,Eden Gardens,1,DA Warner,SP Narine,9
1175357,Eden Gardens,2,CA Lynn,B Kumar,1
1175357,Eden Gardens,2,N Rana,B Kumar,5
1175357,Eden Gardens,2,CA Lynn,Shakib Al Hasan,6
1175357,Eden Gardens,2,RV Uthappa,B Kumar,4
1175357,Eden Gardens,2,N Rana,Sandeep Sharma,14
1175357,Eden Gardens,2,RV Uthappa,S Kaul,8
1175357,Eden Gardens,2,N Rana,S Kaul,2
1175357,Eden Gardens,2,N Rana,Shakib Al Hasan,2
1175357,Eden Gardens,2,RV Uthappa,Shakib Al Hasan,5
1175358,Wankhede Stadium,1,PP Shaw,Rasikh Salam,4
1175358,Wankhede Stadium,1,S Dhawan,Rasikh Salam,4
1175358,Wankhede Stadium,1,PP Shaw,MJ McClenaghan,4
1175358,Wankhede Stadium,1,SS Iyer,MJ McClenaghan,7
1175358,Wankhede Stadium,1,S Dhawan,MJ McClenaghan,1
1175358,Wankhede Stadium,1,SS Iyer,Rasikh Salam,9
1175358,Wankhede Stadium,1,CA Ingram,MJ McClenaghan,4
1175358,Wankhede Stadium,1,S Dhawan,JJ Bumrah,2
1175358,Wankhede Stadium,1,CA Ingram,JJ Bumrah,1
1175358,Wankhede Stadium,1,S Dhawan,HH Pandya,7
1175358,Wankhede Stadium,1,CA Ingram,HH Pandya,2
1175358,Wankhede Stadium,2,RG Sharma,TA Boult,5
1175358,Wankhede Stadium,2,Q de Kock,TA Boult,17
1175358,Wankhede Stadium,2,RG Sharma,I Sharma,9
1175358,Wankhede Stadium,2,Q de Kock,I Sharma,10
1175358,Wankhede Stadium,2,SA Yadav,I Sharma,0
1175358,Wankhede Stadium,2,Q de Kock,K Rabada,2
1175358,Wankhede Stadium,2,SA Yadav,K Rabada,2
1175358,Wankhede Stadium,2,KA Pollard,I Sharma,1
1175359,Sawai Mansingh Stadium,1,KL Rahul,DS Kulkarni,4
1175359,Sawai Mansingh Stadium,1,MA Agarwal,DS Kulkarni,3
1175359,Sawai Mansingh Stadium,1,CH Gayle,DS Kulkarni,6
1175359,Sawai Mansingh Stadium,1,MA Agarwal,K Gowtham,7
1175359,Sawai Mansingh Stadium,1,CH Gayle,K Gowtham,1
1175359,Sawai Mansingh Stadium,1,MA Agarwal,JC Archer,1
1175359,Sawai Mansingh Stadium,1,MA Agarwal,BA Stokes,5
1175359,Sawai Mansingh Stadium,1,CH Gayle,BA Stokes,4
1175359,Sawai Mansingh Stadium,1,CH Gayle,JC Archer,1
1175359,Sawai Mansingh Stadium,2,AM Rahane,SM Curran,13
1175359,Sawai Mansingh Stadium,2,JC Buttler,Mujeeb Ur Rahman,15
1175359,Sawai Mansingh Stadium,2,AM Rahane,Mujeeb Ur Rahman,2
1175359,Sawai Mansingh Stadium,2,AM Rahane,Mohammed Shami,6
1175359,Sawai Mansingh Stadium,2,JC Buttler,Mohammed Shami,10
1175359,Sawai Mansingh Stadium,2,JC Buttler,SM Curran,18
1175360,Arun Jaitley Stadium,1,PP Shaw,DL Chahar,8
1175360,Arun Jaitley Stadium,1,PP Shaw,SN Thakur,12
1175360,Arun Jaitley Stadium,1,S Dhawan,DL Chahar,6
1175360,Arun Jaitley Stadium,1,PP Shaw,Harbhajan Singh,6
1175360,Arun Jaitley Stadium,1,S Dhawan,Harbhajan Singh,10
1175360,Arun Jaitley Stadium,1,SS Iyer,DL Chahar,1
1175360,Arun Jaitley Stadium,1,SS Iyer,Harbhajan Singh,0
1175360,Arun Jaitley Stadium,2,SR Watson,I Sharma,9
1175360,Arun Jaitley Stadium,2,AT Rayudu,I Sharma,5
1175360,Arun Jaitley Stadium,2,SR Watson,AR Patel,9
1175360,Arun Jaitley Stadium,2,AT Rayudu,AR Patel,0
1175360,Arun Jaitley Stadium,2,SK Raina,I Sharma,18
1175360,Arun Jaitley Stadium,2,SR Watson,K Rabada,12
1175360,Arun Jaitley Stadium,2,SK Raina,K Rabada,5
1175361,Eden Gardens,1,CA Lynn,Mohammed Shami,9
1175361,Eden Gardens,1,SP Narine,Mohammed Shami,0
1175361,Eden Gardens,1,CA Lynn,CV Varun,1
1175361,Eden Gardens,1,SP Narine,CV Varun,24
1175361,Eden Gardens,1,RV Uthappa,GC Viljoen,7
1175361,Eden Gardens,1,SP Narine,GC Viljoen,1
1175361,Eden Gardens,1,N Rana,AJ Tye,1
1175361,Eden Gardens,1,RV Uthappa,AJ Tye,1
1175361,Eden Gardens,1,RV Uthappa,R Ashwin,8
1175361,Eden Gardens,1,N Rana,R Ashwin,1
1175361,Eden Gardens,2,KL Rahul,M Prasidh Krishna,1
1175361,Eden Gardens,2,CH Gayle,M Prasidh Krishna,10
1175361,Eden Gardens,2,KL Rahul,LH Ferguson,0
1175361,Eden Gardens,2,MA Agarwal,LH Ferguson,1
1175361,Eden Gardens,2,CH Gayle,LH Ferguson,11
1175361,Eden Gardens,2,MA Agarwal,M Prasidh Krishna,19
1175361,Eden Gardens,2,MA Agarwal,AD Russell,2
1175361,Eden Gardens,2,CH Gayle,AD Russell,0
1175361,Eden Gardens,2,SN Khan,AD Russell,5
1175361,Eden Gardens,2,SN Khan,M Prasidh Krishna,2
1175362,M.Chinnaswamy Stadium,1,Q de Kock,UT Yadav,7
1175362,M.Chinnaswamy Stadium,1,RG Sharma,UT Yadav,9
1175362,M.Chinnaswamy Stadium,1,Q de Kock,NA Saini,7
1175362,M.Chinnaswamy Stadium,1,RG Sharma,NA Saini,18
1175362,M.Chinnaswamy Stadium,1,Q de Kock,Mohammed Siraj,7
1175362,M.Chinnaswamy Stadium,1,RG Sharma,Mohammed Siraj,4
1175362,M.Chinnaswamy Stadium,2,PA Patel,MJ McClenaghan,12
1175362,M.Chinnaswamy Stadium,2,MM Ali,MJ McClenaghan,12
1175362,M.Chinnaswamy Stadium,2,PA Patel,SL Malinga,2
1175362,M.Chinnaswamy Stadium,2,MM Ali,SL Malinga,1
1175362,M.Chinnaswamy Stadium,2,PA Patel,JJ Bumrah,0
1175362,M.Chinnaswamy Stadium,2,V Kohli,JJ Bumrah,12
1175362,M.Chinnaswamy Stadium,2,PA Patel,HH Pandya,1
1175362,M.Chinnaswamy Stadium,2,V Kohli,HH Pandya,8
1175362,M.Chinnaswamy Stadium,2,PA Patel,KH Pandya,11
1175362,M.Chinnaswamy Stadium,2,V Kohli,KH Pandya,1
1175363,Rajiv Gandhi International Stadium,1,AM Rahane,B Kumar,4
1175363,Rajiv Gandhi International Stadium,1,JC Buttler,B Kumar,6
1175363,Rajiv Gandhi International Stadium,1,AM Rahane,Sandeep Sharma,12
1175363,Rajiv Gandhi International Stadium,1,JC Buttler,Rashid Khan,0
1175363,Rajiv Gandhi International Stadium,1,SV Samson,Rashid Khan,5
1175363,Rajiv Gandhi International Stadium,1,AM Rahane,Rashid Khan,2
1175363,Rajiv Gandhi International Stadium,1,SV Samson,Sandeep Sharma,2
1175363,Rajiv Gandhi International Stadium,1,SV Samson,S Kaul,2
1175363,Rajiv Gandhi International Stadium,1,AM Rahane,S Kaul,2
1175363,Rajiv Gandhi International Stadium,2,DA Warner,DS Kulkarni,22
1175363,Rajiv Gandhi International Stadium,2,DA Warner,K Gowtham,10
1175363,Rajiv Gandhi International Stadium,2,JM Bairstow,K Gowtham,1
1175363,Rajiv Gandhi International Stadium,2,JM Bairstow,DS Kulkarni,1
1175363,Rajiv Gandhi International Stadium,2,DA Warner,JC Archer,8
1175363,Rajiv Gandhi International Stadium,2,JM Bairstow,JC Archer,10
1175363,Rajiv Gandhi International Stadium,2,DA Warner,BA Stokes,13
1175363,Rajiv Gandhi International Stadium,2,JM Bairstow,BA Stokes,4
1175364,Punjab Cricket Association IS Bindra Stadium,1,RG Sharma,R Ashwin,4
1175364,Punjab Cricket Association IS Bindra Stadium,1,Q de Kock,R Ashwin,11
1175364,Punjab Cricket Association IS Bindra Stadium,1,RG Sharma,Mohammed Shami,12
1175364,Punjab Cricket Association IS Bindra Stadium,1,Q de Kock,Mohammed Shami,1
1175364,Punjab Cricket Association IS Bindra Stadium,1,Q de Kock,GC Viljoen,5
1175364,Punjab Cricket Association IS Bindra Stadium,1,RG Sharma,GC Viljoen,3
1175364,Punjab Cricket Association IS Bindra Stadium,1,Q de Kock,AJ Tye,2
1175364,Punjab Cricket Association IS Bindra Stadium,1,RG Sharma,AJ Tye,13
1175364,Punjab Cricket Association IS Bindra Stadium,1,SA Yadav,GC Viljoen,11
1175364,Punjab Cricket Association IS Bindra Stadium,2,KL Rahul,MJ McClenaghan,3
1175364,Punjab Cricket Association IS Bindra Stadium,2,CH Gayle,MJ McClenaghan,17
1175364,Punjab Cricket Association IS Bindra Stadium,2,KL Rahul,SL Malinga,2
1175364,Punjab Cricket Association IS Bindra Stadium,2,CH Gayle,SL Malinga,10
1175364,Punjab Cricket Association IS Bindra Stadium,2,KL Rahul,JJ Bumrah,5
1175364,Punjab Cricket Association IS Bindra Stadium,2,CH Gayle,JJ Bumrah,1
1175365,Arun Jaitley Stadium,1,NS Naik,K Rabada,6
1175365,Arun Jaitley Stadium,1,CA Lynn,K Rabada,6
1175365,Arun Jaitley Stadium,1,NS Naik,S Lamichhane,1
1175365,Arun Jaitley Stadium,1,NS Naik,CH Morris,1
1175365,Arun Jaitley Stadium,1,CA Lynn,CH Morris,9
1175365,Arun Jaitley Stadium,1,CA Lynn,S Lamichhane,1
1175365,Arun Jaitley Stadium,1,RV Uthappa,S Lamichhane,5
1175365,Arun Jaitley Stadium,1,RV Uthappa,CH Morris,1
1175365,Arun Jaitley Stadium,1,RV Uthappa,HV Patel,5
1175365,Arun Jaitley Stadium,1,CA Lynn,HV Patel,1
1175365,Arun Jaitley Stadium,2,PP Shaw,M Prasidh Krishna,6
1175365,Arun Jaitley Stadium,2,S Dhawan,M Prasidh Krishna,1
1175365,Arun Jaitley Stadium,2,S Dhawan,LH Ferguson,5
1175365,Arun Jaitley Stadium,2,PP Shaw,LH Ferguson,5
1175365,Arun Jaitley Stadium,2,PP Shaw,PP Chawla,1
1175365,Arun Jaitley Stadium,2,S Dhawan,PP Chawla,10
1175365,Arun Jaitley Stadium,2,SS Iyer,PP Chawla,0
1175365,Arun Jaitley Stadium,2,PP Shaw,AD Russell,12
1175365,Arun Jaitley Stadium,2,SS Iyer,AD Russell,2
1175365,Arun Jaitley Stadium,2,SS Iyer,M Prasidh Krishna,3
1175365,Arun Jaitley Stadium,3,RR Pant,M Prasidh Krishna,6
1175365,Arun Jaitley Stadium,3,SS Iyer,M Prasidh Krishna,4
1175365,Arun Jaitley Stadium,4,AD Russell,K Rabada,4
1175365,Arun Jaitley Stadium,4,RV Uthappa,K Rabada,2
1175365,Arun Jaitley Stadium,4,KD Karthik,K Rabada,1
1175366,Rajiv Gandhi International Stadium,1,JM Bairstow,MM Ali,9
1175366,Rajiv Gandhi International Stadium,1,DA Warner,MM Ali,5
1175366,Rajiv Gandhi International Stadium,1,DA Warner,UT Yadav,9
1175366,Rajiv Gandhi International Stadium,1,JM Bairstow,UT Yadav,6
1175366,Rajiv Gandhi International Stadium,1,DA Warner,YS Chahal,11
1175366,Rajiv Gandhi International Stadium,1,DA Warner,Mohammed Siraj,2
1175366,Rajiv Gandhi International Stadium,1,JM Bairstow,Mohammed Siraj,17
1175366,Rajiv Gandhi International Stadium,2,PA Patel,B Kumar,6
1175366,Rajiv Gandhi International Stadium,2,SO Hetmyer,B Kumar,8
1175366,Rajiv Gandhi International Stadium,2,PA Patel,Mohammad Nabi,5
1175366,Rajiv Gandhi International Stadium,2,SO Hetmyer,Mohammad Nabi,1
1175366,Rajiv Gandhi International Stadium,2,V Kohli,B Kumar,0
1175366,Rajiv Gandhi International Stadium,2,AB de Villiers,Mohammad Nabi,1
1175366,Rajiv Gandhi International Stadium,2,V Kohli,Mohammad Nabi,2
1175366,Rajiv Gandhi International Stadium,2,MM Ali,Mohammad Nabi,5
1175366,Rajiv Gandhi International Stadium,2,V Kohli,Sandeep Sharma,1
1175366,Rajiv Gandhi International Stadium,2,MM Ali,Sandeep Sharma,1
1175367,MA Chidambaram Stadium,1,AT Rayudu,DS Kulkarni,1
1175367,MA Chidambaram Stadium,1,SR Watson,DS Kulkarni,7
1175367,MA Chidambaram Stadium,1,AT Rayudu,JC Archer,0
1175367,MA Chidambaram Stadium,1,SK Raina,DS Kulkarni,5
1175367,MA Chidambaram Stadium,1,SR Watson,BA Stokes,6
1175367,MA Chidambaram Stadium,1,KM Jadhav,BA Stokes,8
1175367,MA Chidambaram Stadium,1,KM Jadhav,DS Kulkarni,0
1175367,MA Chidambaram Stadium,1,MS Dhoni,DS Kulkarni,0
1175367,MA Chidambaram Stadium,1,SK Raina,JC Archer,1
1175367,MA Chidambaram Stadium,1,MS Dhoni,JC Archer,1
1175367,MA Chidambaram Stadium,2,AM Rahane,DL Chahar,0
1175367,MA Chidambaram Stadium,2,SV Samson,DL Chahar,5
1175367,MA Chidambaram Stadium,2,JC Buttler,SN Thakur,5
1175367,MA Chidambaram Stadium,2,SV Samson,SN Thakur,3
1175367,MA Chidambaram Stadium,2,JC Buttler,DL Chahar,1
1175367,MA Chidambaram Stadium,2,RA Tripathi,SN Thakur,1
1175367,MA Chidambaram Stadium,2,SPD Smith,SN Thakur,9
1175367,MA Chidambaram Stadium,2,RA Tripathi,DL Chahar,3
1175367,MA Chidambaram Stadium,2,SPD Smith,DL Chahar,1
1175367,MA Chidambaram Stadium,2,RA Tripathi,MJ Santner,16
1175367,MA Chidambaram Stadium,2,SPD Smith,MJ Santner,1
1175368,Punjab Cricket Association IS Bindra Stadium,1,KL Rahul,K Rabada,5
1175368,Punjab Cricket Association IS Bindra Stadium,1,KL Rahul,CH Morris,10
1175368,Punjab Cricket Association IS Bindra Stadium,1,MA Agarwal,CH Morris,1
1175368,Punjab Cricket Association IS Bindra Stadium,1,SM Curran,Avesh Khan,12
1175368,Punjab Cricket Association IS Bindra Stadium,1,MA Agarwal,S Lamichhane,1
1175368,Punjab Cricket Association IS Bindra Stadium,1,SM Curran,S Lamichhane,8
1175368,Punjab Cricket Association IS Bindra Stadium,1,SN Khan,S Lamichhane,1
1175368,Punjab Cricket Association IS Bindra Stadium,1,SN Khan,K Rabada,5
1175368,Punjab Cricket Association IS Bindra Stadium,1,MA Agarwal,K Rabada,2
1175368,Punjab Cricket Association IS Bindra Stadium,1,SN Khan,CH Morris,9
1175368,Punjab Cricket Association IS Bindra Stadium,2,PP Shaw,R Ashwin,0
1175368,Punjab Cricket Association IS Bindra Stadium,2,SS Iyer,R Ashwin,3
1175368,Punjab Cricket Association IS Bindra Stadium,2,S Dhawan,R Ashwin,13
1175368,Punjab Cricket Association IS Bindra Stadium,2,S Dhawan,SM Curran,4
1175368,Punjab Cricket Association IS Bindra Stadium,2,SS Iyer,SM Curran,5
1175368,Punjab Cricket Association IS Bindra Stadium,2,S Dhawan,Mohammed Shami,9
1175368,Punjab Cricket Association IS Bindra Stadium,2,SS Iyer,Mohammed Shami,7
1175368,Punjab Cricket Association IS Bindra Stadium,2,SS Iyer,GC Viljoen,8
1175369,Sawai Mansingh Stadium,1,V Kohli,K Gowtham,13
1175369,Sawai Mansingh Stadium,1,PA Patel,K Gowtham,5
1175369,Sawai Mansingh Stadium,1,PA Patel,DS Kulkarni,5
1175369,Sawai Mansingh Stadium,1,V Kohli,DS Kulkarni,11
1175369,Sawai Mansingh Stadium,1,V Kohli,JC Archer,1
1175369,Sawai Mansingh Stadium,1,PA Patel,JC Archer,13
1175369,Sawai Mansingh Stadium,2,AM Rahane,UT Yadav,11
1175369,Sawai Mansingh Stadium,2,JC Buttler,UT Yadav,12
1175369,Sawai Mansingh Stadium,2,JC Buttler,NA Saini,21
1175369,Sawai Mansingh Stadium,2,AM Rahane,NA Saini,10
1175369,Sawai Mansingh Stadium,2,AM Rahane,Mohammed Siraj,1
1175370,Wankhede Stadium,1,Q de Kock,DL Chahar,5
1175370,Wankhede Stadium,1,RG Sharma,DL Chahar,3
1175370,Wankhede Stadium,1,RG Sharma,SN Thakur,7
1175370,Wankhede Stadium,1,SA Yadav,DL Chahar,14
1175370,Wankhede Stadium,1,SA Yadav,SN Thakur,10
1175370,Wankhede Stadium,1,RG Sharma,MM Sharma,1
1175370,Wankhede Stadium,1,SA Yadav,MM Sharma,0
1175370,Wankhede Stadium,2,SR Watson,JP Behrendorff,1
1175370,Wankhede Stadium,2,AT Rayudu,JP Behrendorff,0
1175370,Wankhede Stadium,2,SK Raina,JP Behrendorff,16
1175370,Wankhede Stadium,2,SR Watson,SL Malinga,5
1175370,Wankhede Stadium,2,KM Jadhav,SL Malinga,10
1175370,Wankhede Stadium,2,KM Jadhav,JP Behrendorff,0
1175370,Wankhede Stadium,2,SK Raina,SL Malinga,1
1175370,Wankhede Stadium,2,KM Jadhav,HH Pandya,1
1175370,Wankhede Stadium,2,MS Dhoni,HH Pandya,0
1175371,Arun Jaitley Stadium,1,PP Shaw,B Kumar,8
1175371,Arun Jaitley Stadium,1,S Dhawan,Mohammad Nabi,12
1175371,Arun Jaitley Stadium,1,PP Shaw,Mohammad Nabi,3
1175371,Arun Jaitley Stadium,1,SS Iyer,B Kumar,1
1175371,Arun Jaitley Stadium,1,S Dhawan,B Kumar,0
1175371,Arun Jaitley Stadium,1,SS Iyer,Mohammad Nabi,4
1175371,Arun Jaitley Stadium,1,S Dhawan,S Kaul,1
1175371,Arun Jaitley Stadium,1,SS Iyer,S Kaul,7
1175371,Arun Jaitley Stadium,2,DA Warner,S Lamichhane,3
1175371,Arun Jaitley Stadium,2,JM Bairstow,S Lamichhane,16
1175371,Arun Jaitley Stadium,2,JM Bairstow,AR Patel,7
1175371,Arun Jaitley Stadium,2,JM Bairstow,CH Morris,16
1175371,Arun Jaitley Stadium,2,DA Warner,AR Patel,6
1175371,Arun Jaitley Stadium,2,DA Warner,K Rabada,1
1175371,Arun Jaitley Stadium,2,JM Bairstow,K Rabada,13
1175372,M.Chinnaswamy Stadium,1,PA Patel,M Prasidh Krishna,5
1175372,M.Chinnaswamy Stadium,1,V Kohli,M Prasidh Krishna,8
1175372,M.Chinnaswamy Stadium,1,PA Patel,PP Chawla,11
1175372,M.Chinnaswamy Stadium,1,V Kohli,PP Chawla,4
1175372,M.Chinnaswamy Stadium,1,PA Patel,SP Narine,8
1175372,M.Chinnaswamy Stadium,1,V Kohli,SP Narine,4
1175372,M.Chinnaswamy Stadium,1,V Kohli,LH Ferguson,13
1175372,M.Chinnaswamy Stadium,2,CA Lynn,TG Southee,27
1175372,M.Chinnaswamy Stadium,2,SP Narine,TG Southee,1
1175372,M.Chinnaswamy Stadium,2,SP Narine,NA Saini,11
1175372,M.Chinnaswamy Stadium,2,RV Uthappa,NA Saini,6
1175372,M.Chinnaswamy Stadium,2,RV Uthappa,TG Southee,5
1175372,M.Chinnaswamy Stadium,2,CA Lynn,NA Saini,1
1175372,M.Chinnaswamy Stadium,2,CA Lynn,YS Chahal,7
1175372,M.Chinnaswamy Stadium,2,RV Uthappa,YS Chahal,1
1178393,MA Chidambaram Stadium,1,SR Watson,Mohammed Shami,4
1178393,MA Chidambaram Stadium,1,F du Plessis,Mohammed Shami,16
1178393,MA Chidambaram Stadium,1,SR Watson,R Ashwin,5
1178393,MA Chidambaram Stadium,1,F du Plessis,R Ashwin,1
1178393,MA Chidambaram Stadium,1,SR Watson,SM Curran,7
1178393,MA Chidambaram Stadium,1,F du Plessis,SM Curran,3
1178393,MA Chidambaram Stadium,1,SR Watson,AJ Tye,11
1178393,MA Chidambaram Stadium,1,F du Plessis,AJ Tye,7
1178393,MA Chidambaram Stadium,2,KL Rahul,DL Chahar,17
1178393,MA Chidambaram Stadium,2,CH Gayle,DL Chahar,6
1178393,MA Chidambaram Stadium,2,CH Gayle,Harbhajan Singh,0
1178393,MA Chidambaram Stadium,2,MA Agarwal,Harbhajan Singh,0
1178393,MA Chidambaram Stadium,2,SN Khan,DL Chahar,4
1178393,MA Chidambaram Stadium,2,SN Khan,Harbhajan Singh,2
1178393,MA Chidambaram Stadium,2,KL Rahul,Harbhajan Singh,6
1178393,MA Chidambaram Stadium,2,SN Khan,SC Kuggeleijn,8
1178393,MA Chidambaram Stadium,2,KL Rahul,SC Kuggeleijn,3
1178394,Rajiv Gandhi International Stadium,1,RG Sharma,B Kumar,2
1178394,Rajiv Gandhi International Stadium,1,RG Sharma,Sandeep Sharma,8
1178394,Rajiv Gandhi International Stadium,1,Q de Kock,Sandeep Sharma,1
1178394,Rajiv Gandhi International Stadium,1,Q de Kock,B Kumar,8
1178394,Rajiv Gandhi International Stadium,1,RG Sharma,Mohammad Nabi,1
1178394,Rajiv Gandhi International Stadium,1,Q de Kock,Mohammad Nabi,2
1178394,Rajiv Gandhi International Stadium,1,SA Yadav,Mohammad Nabi,1
1178394,Rajiv Gandhi International Stadium,1,SA Yadav,Sandeep Sharma,6
1178394,Rajiv Gandhi International Stadium,1,Ishan Kishan,Mohammad Nabi,1
1178394,Rajiv Gandhi International Stadium,2,DA Warner,JP Behrendorff,8
1178394,Rajiv Gandhi International Stadium,2,JM Bairstow,JP Behrendorff,13
1178394,Rajiv Gandhi International Stadium,2,JM Bairstow,JJ Bumrah,3
1178394,Rajiv Gandhi International Stadium,2,DA Warner,JJ Bumrah,3
1178394,Rajiv Gandhi International Stadium,2,DA Warner,RD Chahar,6
1178394,Rajiv Gandhi International Stadium,2,JM Bairstow,RD Chahar,0
1178394,Rajiv Gandhi International Stadium,2,V Shankar,RD Chahar,5
1178394,Rajiv Gandhi International Stadium,2,DA Warner,AS Joseph,0
1178394,Rajiv Gandhi International Stadium,2,MK Pandey,AS Joseph,0
1178394,Rajiv Gandhi International Stadium,2,MK Pandey,RD Chahar,1
1178395,M.Chinnaswamy Stadium,1,PA Patel,I Sharma,6
1178395,M.Chinnaswamy Stadium,1,V Kohli,CH Morris,7
1178395,M.Chinnaswamy Stadium,1,PA Patel,CH Morris,4
1178395,M.Chinnaswamy Stadium,1,AB de Villiers,I Sharma,9
1178395,M.Chinnaswamy Stadium,1,V Kohli,I Sharma,3
1178395,M.Chinnaswamy Stadium,1,AB de Villiers,CH Morris,7
1178395,M.Chinnaswamy Stadium,1,V Kohli,K Rabada,2
1178395,M.Chinnaswamy Stadium,1,AB de Villiers,K Rabada,2
1178395,M.Chinnaswamy Stadium,2,PP Shaw,TG Southee,21
1178395,M.Chinnaswamy Stadium,2,S Dhawan,TG Southee,0
1178395,M.Chinnaswamy Stadium,2,SS Iyer,TG Southee,7
1178395,M.Chinnaswamy Stadium,2,SS Iyer,NA Saini,8
1178395,M.Chinnaswamy Stadium,2,PP Shaw,NA Saini,6
1178395,M.Chinnaswamy Stadium,2,SS Iyer,YS Chahal,8
1178395,M.Chinnaswamy Stadium,2,PP Shaw,YS Chahal,3
1178396,Sawai Mansingh Stadium,1,AM Rahane,PP Chawla,5
1178396,Sawai Mansingh Stadium,1,AM Rahane,M Prasidh Krishna,0
1178396,Sawai Mansingh Stadium,1,SPD Smith,M Prasidh Krishna,2
1178396,Sawai Mansingh Stadium,1,JC Buttler,M Prasidh Krishna,10
1178396,Sawai Mansingh Stadium,1,SPD Smith,PP Chawla,2
1178396,Sawai Mansingh Stadium,1,JC Buttler,PP Chawla,6
1178396,Sawai Mansingh Stadium,1,SPD Smith,SP Narine,1
1178396,Sawai Mansingh Stadium,1,JC Buttler,SP Narine,2
1178396,Sawai Mansingh Stadium,2,CA Lynn,DS Kulkarni,18
1178396,Sawai Mansingh Stadium,2,SP Narine,DS Kulkarni,13
1178396,Sawai Mansingh Stadium,2,SP Narine,K Gowtham,22
1178396,Sawai Mansingh Stadium,2,CA Lynn,JC Archer,11
1178396,Sawai Mansingh Stadium,2,SP Narine,JC Archer,1
1178397,Punjab Cricket Association IS Bindra Stadium,1,DA Warner,AS Rajpoot,12
1178397,Punjab Cricket Association IS Bindra Stadium,1,JM Bairstow,AS Rajpoot,1
1178397,Punjab Cricket Association IS Bindra Stadium,1,JM Bairstow,Mujeeb Ur Rahman,4
1178397,Punjab Cricket Association IS Bindra Stadium,1,V Shankar,Mujeeb Ur Rahman,4
1178397,Punjab Cricket Association IS Bindra Stadium,1,V Shankar,AS Rajpoot,3
1178397,Punjab Cricket Association IS Bindra Stadium,1,V Shankar,Mohammed Shami,2
1178397,Punjab Cricket Association IS Bindra Stadium,1,DA Warner,Mohammed Shami,1
1178397,Punjab Cricket Association IS Bindra Stadium,2,KL Rahul,B Kumar,6
1178397,Punjab Cricket Association IS Bindra Stadium,2,CH Gayle,B Kumar,10
1178397,Punjab Cricket Association IS Bindra Stadium,2,CH Gayle,Sandeep Sharma,6
